Churn,customer_gender_is_Male,customer_is_SeniorCitizen,customer_has_Partner,customer_has_Dependents,customer_tenure,phone_has_PhoneService,phone_has_MultipleLines,internet_has_StreamingMovies,internet_has_DeviceProtection,internet_has_OnlineBackup,internet_has_OnlineSecurity,internet_has_StreamingTV,internet_has_TechSupport,internet_Service_dsl,internet_Service_fiber_optic,internet_Service_no,account_is_PaperlessBilling,account_Charges_Monthly,account_Charges_Daily,account_Charges_Total,account_Payment_bank_transfer_(automatic),account_Payment_credit_card_(automatic),account_Payment_electronic_check,account_Payment_mailed_check,account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year
1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,80.55,2.685,80.55,0,0,1,0,1,0,0
0,0,0,1,0,49,1,0,0,0,0,0,0,0,0,0,1,1,20.15,0.6716666666666666,973.35,1,0,0,0,0,0,1
0,0,0,1,1,3,1,0,0,0,1,0,1,0,1,0,0,1,58.7,1.9566666666666668,168.6,0,1,0,0,1,0,0
0,0,0,0,0,53,1,0,1,1,1,1,0,1,0,1,0,0,99.5,3.316666666666667,5424.25,0,0,0,1,0,0,1
1,1,0,1,1,23,1,0,1,0,0,1,1,1,0,1,0,1,99.85,3.328333333333333,2331.3,0,0,1,0,1,0,0
1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,45.35,1.5116666666666667,89.5,0,0,1,0,1,0,0
1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,48.55,1.6183333333333332,48.55,0,0,0,1,1,0,0
0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,1,26.4,0.88,121.25,0,0,0,1,0,0,1
1,0,1,1,0,68,1,1,1,0,1,0,1,0,0,1,0,1,100.2,3.3400000000000003,6851.65,0,0,1,0,1,0,0
1,1,0,0,0,8,1,0,1,1,0,0,1,0,0,1,0,1,94.7,3.1566666666666667,740.3,0,0,1,0,1,0,0
0,0,0,1,0,70,1,1,1,1,0,0,1,0,0,1,0,1,97.65,3.2550000000000003,6982.5,0,0,1,0,0,1,0
0,1,0,1,1,39,1,1,1,1,0,0,1,0,0,1,0,0,100.0,3.3333333333333335,3835.55,0,0,1,0,0,1,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,70.1,2.3366666666666664,70.1,0,0,1,0,1,0,0
1,0,0,0,0,3,1,0,1,0,1,0,1,1,0,1,0,1,97.9,3.2633333333333336,315.3,0,0,1,0,1,0,0
0,1,0,1,0,60,1,1,1,1,1,0,1,0,0,1,0,0,102.5,3.4166666666666665,6157.6,1,0,0,0,0,1,0
1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,69.95,2.3316666666666666,330.15,0,0,1,0,1,0,0
1,1,1,0,0,3,1,1,0,0,1,0,0,0,0,1,0,1,81.35,2.7116666666666664,233.7,0,0,1,0,1,0,0
0,0,0,1,0,55,1,1,0,0,1,1,0,1,1,0,0,1,66.05,2.2016666666666667,3462.1,0,1,0,0,0,1,0
0,1,0,0,0,72,0,0,1,1,0,1,1,1,1,0,0,1,61.2,2.04,4390.25,0,1,0,0,0,0,1
0,1,1,1,0,72,1,0,0,1,1,1,1,1,1,0,0,0,74.4,2.48,5360.75,1,0,0,0,0,0,1
1,0,0,0,0,41,1,1,1,1,1,0,1,0,0,1,0,1,106.3,3.5433333333333334,4443.45,0,0,1,0,1,0,0
0,1,0,0,0,60,0,0,0,1,1,1,0,0,1,0,0,0,39.6,1.32,2424.5,1,0,0,0,0,0,1
1,0,0,0,0,6,1,0,1,0,0,0,1,0,0,1,0,0,89.3,2.9766666666666666,577.6,0,0,1,0,1,0,0
0,0,0,1,0,46,1,1,1,1,1,0,1,1,0,1,0,1,108.9,3.6300000000000003,4854.3,0,1,0,0,0,0,1
0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,1,0,19.9,0.6633333333333333,320.45,0,0,0,1,1,0,0
1,0,0,1,0,58,1,1,1,1,0,0,1,1,0,1,0,1,102.1,3.4033333333333333,5885.4,0,1,0,0,1,0,0
0,1,0,1,1,23,1,0,0,0,0,0,0,0,0,0,1,0,19.6,0.6533333333333334,426.65,0,1,0,0,0,0,1
1,0,1,1,1,31,1,0,1,1,0,0,1,1,0,1,0,1,98.9,3.296666666666667,2911.3,0,0,1,0,1,0,0
0,1,0,1,0,11,1,0,0,0,0,0,0,0,1,0,0,1,45.9,1.53,521.9,1,0,0,0,1,0,0
0,0,1,0,0,56,1,1,0,1,1,0,1,1,0,1,0,1,99.9,3.33,5706.3,1,0,0,0,0,0,1
0,0,0,0,1,25,1,0,0,0,0,0,0,0,0,0,1,0,20.05,0.6683333333333333,471.7,0,1,0,0,1,0,0
0,0,0,0,0,68,0,0,1,1,1,1,1,1,1,0,0,0,64.35,2.145,4539.6,0,1,0,0,0,0,1
0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,1,0,19.65,0.6549999999999999,830.25,0,1,0,0,0,0,1
1,1,0,0,0,36,1,1,1,0,0,0,0,0,0,1,0,1,84.9,2.83,3067.2,0,0,1,0,1,0,0
1,1,0,0,0,32,1,1,1,0,1,1,1,1,0,1,0,1,108.15,3.605,3432.9,0,1,0,0,1,0,0
0,1,0,1,1,71,1,1,1,1,1,1,1,1,1,0,0,0,86.85,2.895,6263.8,1,0,0,0,0,0,1
0,1,0,1,0,17,1,1,1,1,1,0,1,0,0,1,0,1,102.55,3.4183333333333334,1742.5,0,0,1,0,1,0,0
0,1,0,1,0,18,1,0,0,1,0,0,0,1,0,1,0,0,78.2,2.606666666666667,1468.75,0,0,1,0,1,0,0
0,0,0,0,0,37,1,1,0,1,1,1,0,0,0,1,0,0,91.2,3.04,3382.3,1,0,0,0,1,0,0
0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,19.35,0.645,46.35,0,0,0,1,1,0,0
0,0,0,1,1,28,1,0,0,0,0,0,0,0,0,1,0,1,70.4,2.3466666666666667,1992.2,1,0,0,0,0,1,0
0,1,0,0,0,9,0,0,0,1,1,1,0,0,1,0,0,0,39.55,1.3183333333333331,373.0,0,0,0,1,0,1,0
0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,50.15,1.6716666666666666,50.15,0,0,1,0,1,0,0
0,1,0,1,0,65,1,0,0,0,0,0,0,0,0,0,1,1,20.4,0.6799999999999999,1414.45,0,1,0,0,0,0,1
0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,44.6,1.4866666666666668,122.7,0,0,1,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,34.7,1.1566666666666667,34.7,0,0,1,0,1,0,0
0,1,0,1,0,36,1,0,1,0,0,1,1,0,0,1,0,1,93.6,3.1199999999999997,3366.05,0,0,1,0,1,0,0
1,1,0,0,0,23,1,1,0,0,0,0,1,1,0,1,0,1,90.6,3.02,1943.2,0,0,1,0,1,0,0
0,1,0,1,1,22,1,0,0,0,1,1,0,1,1,0,0,1,57.95,1.9316666666666669,1271.8,0,0,0,1,1,0,0
0,0,0,1,0,72,1,1,1,1,1,1,1,1,0,1,0,0,112.1,3.7366666666666664,7965.95,0,1,0,0,0,0,1
1,0,0,1,1,17,1,1,0,1,0,0,1,0,0,1,0,0,88.25,2.941666666666667,1460.65,0,0,1,0,1,0,0
1,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,85.8,2.86,272.2,0,0,1,0,1,0,0
1,1,0,1,0,58,1,0,0,1,1,1,0,0,1,0,0,0,60.3,2.01,3563.8,0,1,0,0,0,1,0
0,1,0,1,1,67,1,0,1,1,1,1,1,0,1,0,0,0,81.35,2.7116666666666664,5398.6,0,1,0,0,0,0,1
0,1,1,0,0,34,1,0,1,1,1,0,1,0,0,1,0,1,99.85,3.328333333333333,3343.15,0,0,1,0,0,1,0
0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,20.0,0.6666666666666666,198.7,0,1,0,0,1,0,0
0,0,0,0,0,69,1,1,1,1,0,1,1,1,1,0,0,1,85.35,2.8449999999999998,5897.4,0,1,0,0,0,0,1
0,1,0,0,0,40,0,0,1,1,1,1,1,0,1,0,0,0,62.05,2.0683333333333334,2511.55,0,1,0,0,0,1,0
0,1,0,0,0,20,1,0,1,1,0,1,0,0,1,0,0,0,64.4,2.146666666666667,1398.6,0,1,0,0,1,0,0
0,0,0,1,1,46,1,0,0,0,0,0,0,0,0,0,1,0,19.4,0.6466666666666666,967.85,0,0,0,1,0,0,1
1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,1,74.4,2.48,139.4,0,0,1,0,1,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,70.45,2.3483333333333336,70.45,0,0,0,1,1,0,0
0,0,0,1,0,72,1,1,1,1,0,1,1,0,0,1,0,1,105.0,3.5,7589.8,0,1,0,0,0,0,1
0,1,0,1,1,70,1,1,0,0,0,0,0,0,0,0,1,0,25.15,0.8383333333333333,1790.15,0,1,0,0,0,0,1
0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,19.3,0.6433333333333333,44.4,0,0,0,1,1,0,0
0,1,0,0,1,23,1,0,0,0,1,0,0,1,1,0,0,1,55.3,1.8433333333333333,1284.2,1,0,0,0,1,0,0
0,1,0,1,0,36,1,1,1,0,0,0,1,0,0,1,0,1,95.4,3.18,3474.2,0,0,1,0,1,0,0
1,1,1,1,0,59,1,1,1,0,0,0,1,0,0,1,0,1,93.85,3.128333333333333,5574.75,1,0,0,0,1,0,0
0,1,0,0,0,67,1,0,0,0,0,0,0,0,0,0,1,0,20.5,0.6833333333333333,1430.95,1,0,0,0,0,0,1
0,1,0,1,1,72,1,1,1,1,0,1,1,0,0,1,0,1,105.55,3.518333333333333,7542.25,1,0,0,0,0,0,1
1,0,0,0,0,37,1,1,1,1,1,0,1,0,0,1,0,1,101.9,3.396666666666667,3545.35,1,0,0,0,1,0,0
0,0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,1,0,24.45,0.815,1709.1,1,0,0,0,0,0,1
0,1,0,1,0,72,1,0,0,0,0,0,0,0,0,0,1,0,19.7,0.6566666666666666,1421.9,0,1,0,0,0,0,1
1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1,74.4,2.48,229.55,0,0,1,0,1,0,0
1,0,1,1,0,54,1,1,1,0,1,0,1,0,0,1,0,1,101.5,3.3833333333333333,5373.1,0,1,0,0,0,1,0
1,1,0,1,0,60,1,1,0,1,1,0,1,0,0,1,0,1,95.75,3.191666666666667,5742.9,0,0,1,0,1,0,0
0,0,0,1,0,58,1,1,1,1,1,1,1,0,0,1,0,1,110.65,3.6883333333333335,6526.65,0,1,0,0,0,1,0
0,0,0,1,0,31,1,0,1,0,1,0,0,0,0,1,0,1,83.85,2.795,2674.15,1,0,0,0,1,0,0
0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,1,60.25,2.0083333333333333,170.5,0,0,1,0,1,0,0
0,1,0,0,0,55,1,0,0,1,0,1,0,1,1,0,0,1,59.2,1.9733333333333334,3175.85,0,0,1,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,44.4,1.48,44.4,0,0,0,1,1,0,0
0,1,0,1,0,49,1,0,0,0,1,0,1,0,0,1,0,1,85.3,2.8433333333333333,4297.95,0,1,0,0,1,0,0
1,1,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,25.5,0.85,215.2,0,0,0,1,1,0,0
0,0,1,0,0,39,1,1,1,1,0,0,1,0,0,1,0,1,99.75,3.325,4036.0,0,0,1,0,1,0,0
0,1,0,1,0,66,1,1,0,1,1,1,0,0,1,0,0,1,66.1,2.203333333333333,4428.45,0,1,0,0,0,0,1
0,0,0,1,1,15,1,0,0,0,0,0,0,0,0,0,1,0,20.55,0.685,295.95,0,0,0,1,0,1,0
0,0,0,1,0,51,1,1,1,1,0,0,1,0,0,1,0,1,98.85,3.295,4947.55,0,0,1,0,0,1,0
0,1,1,0,0,9,1,0,0,0,0,0,0,1,1,0,0,0,49.2,1.6400000000000001,447.9,0,0,0,1,1,0,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,20.9,0.6966666666666667,20.9,0,0,0,1,1,0,0
0,1,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,1,19.5,0.65,516.3,1,0,0,0,0,1,0
0,1,0,1,0,22,1,0,0,1,0,0,1,0,0,1,0,1,87.0,2.9,1850.65,1,0,0,0,1,0,0
0,1,0,0,0,15,1,1,0,0,0,0,0,0,1,0,0,1,49.0,1.6333333333333333,749.25,0,0,1,0,1,0,0
1,0,0,1,1,28,1,0,1,0,0,0,1,0,0,1,0,1,90.1,3.003333333333333,2598.95,1,0,0,0,0,1,0
0,1,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,0,90.7,3.0233333333333334,237.65,0,0,0,1,1,0,0
0,0,0,1,0,47,1,1,1,1,0,0,1,0,0,1,0,1,100.5,3.35,4707.1,0,0,1,0,1,0,0
0,0,0,0,0,67,1,1,1,1,0,1,1,1,1,0,0,1,85.25,2.841666666666667,5714.2,0,0,0,1,0,0,1
0,0,1,0,0,18,1,0,0,0,1,0,0,0,0,1,0,1,74.7,2.49,1294.6,0,0,1,0,1,0,0
0,1,0,1,0,62,1,0,0,1,1,0,0,1,1,0,0,1,60.15,2.005,3753.2,0,1,0,0,0,0,1
0,0,0,0,0,41,1,1,1,1,1,0,1,0,1,0,0,1,80.55,2.685,3263.9,0,0,1,0,0,1,0
0,0,0,0,0,44,1,1,0,0,0,0,0,0,1,0,0,1,50.15,1.6716666666666666,2139.1,0,0,0,1,1,0,0
0,0,0,0,0,53,1,0,1,1,1,0,0,1,0,1,0,1,94.45,3.1483333333333334,5042.75,0,1,0,0,0,1,0
0,1,0,1,0,48,1,0,0,0,0,0,0,0,0,0,1,1,20.05,0.6683333333333333,1036.0,0,0,0,1,0,0,1
0,0,1,1,0,54,1,1,1,1,1,1,1,1,0,1,0,1,115.6,3.853333333333333,6431.05,1,0,0,0,0,1,0
1,0,0,1,0,48,0,0,1,1,0,1,0,0,1,0,0,1,45.3,1.51,2145.0,1,0,0,0,1,0,0
0,1,0,0,0,24,1,1,1,0,1,0,1,0,0,1,0,1,99.65,3.3216666666666668,2404.85,1,0,0,0,1,0,0
0,1,0,0,0,33,1,0,0,0,1,0,0,1,0,1,0,0,80.6,2.6866666666666665,2651.1,1,0,0,0,0,0,1
0,1,0,1,0,66,1,1,1,0,1,1,1,1,1,0,0,0,85.25,2.841666666666667,5538.35,0,0,1,0,0,0,1
0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,1,69.55,2.3183333333333334,200.2,0,0,1,0,1,0,0
0,0,0,0,0,13,0,0,0,1,0,0,0,1,1,0,0,0,35.4,1.18,450.4,0,0,0,1,0,0,1
0,1,0,1,1,63,1,1,1,1,1,1,1,0,1,0,0,0,83.5,2.783333333333333,5435.0,0,1,0,0,0,0,1
1,0,0,1,1,23,1,0,0,1,1,0,0,1,0,1,0,0,83.8,2.7933333333333334,1900.25,0,0,1,0,1,0,0
0,1,0,0,1,52,1,1,0,0,0,0,0,0,0,0,1,0,25.6,0.8533333333333334,1334.5,0,1,0,0,0,0,1
0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,20.75,0.6916666666666667,67.1,0,1,0,0,1,0,0
0,1,0,0,0,10,1,0,1,0,0,0,0,0,1,0,0,1,56.75,1.8916666666666666,503.25,1,0,0,0,1,0,0
0,0,0,1,1,72,1,0,0,0,0,0,0,0,0,0,1,0,20.1,0.67,1460.85,1,0,0,0,0,0,1
0,1,0,0,0,29,1,0,1,1,0,0,1,1,0,1,0,1,98.8,3.2933333333333334,2807.1,0,1,0,0,1,0,0
0,0,1,1,0,62,1,1,1,1,0,1,1,0,0,1,0,1,104.85,3.4949999999999997,6312.9,0,0,1,0,0,1,0
1,1,0,1,0,41,1,1,1,1,0,0,1,0,1,0,0,1,73.0,2.433333333333333,3001.2,0,0,1,0,0,1,0
1,1,0,0,0,43,1,1,0,0,1,0,0,0,0,1,0,1,77.85,2.5949999999999998,3365.85,0,0,1,0,1,0,0
0,0,0,0,1,26,1,0,1,1,1,0,1,1,0,1,0,1,105.45,3.515,2715.3,0,0,1,0,0,0,1
0,0,0,1,0,19,1,0,1,1,0,0,1,0,0,1,0,1,96.8,3.2266666666666666,1743.05,0,0,1,0,1,0,0
0,0,0,1,1,72,1,1,0,0,0,0,0,0,0,0,1,0,24.25,0.8083333333333333,1784.5,0,1,0,0,0,0,1
0,0,1,0,0,45,1,1,1,1,0,0,1,0,0,1,0,1,102.15,3.4050000000000002,4735.35,1,0,0,0,0,1,0
0,1,0,0,0,32,1,0,1,0,0,0,1,0,1,0,0,1,64.85,2.1616666666666666,2010.95,1,0,0,0,0,1,0
0,1,0,0,0,41,1,1,0,0,0,0,0,0,0,0,1,1,25.25,0.8416666666666667,996.45,1,0,0,0,1,0,0
0,1,0,1,1,65,1,1,0,0,0,0,0,0,0,0,1,0,24.75,0.825,1715.1,0,1,0,0,0,0,1
1,1,0,1,0,55,1,1,0,0,1,1,1,0,0,1,0,1,96.75,3.225,5238.9,0,0,1,0,1,0,0
0,1,0,1,1,11,1,0,0,0,0,0,0,0,0,0,1,0,19.65,0.6549999999999999,225.75,0,0,0,1,0,0,1
0,0,0,0,0,49,1,0,1,1,0,0,1,1,1,0,0,1,74.45,2.481666666666667,3721.9,1,0,0,0,0,0,1
0,1,0,1,0,61,1,1,0,1,0,1,1,1,0,1,0,0,99.4,3.3133333333333335,5943.65,1,0,0,0,1,0,0
0,1,0,1,1,25,1,0,0,0,0,0,0,0,0,0,1,1,19.15,0.6383333333333333,477.6,0,0,0,1,1,0,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,69.5,2.316666666666667,69.5,0,0,1,0,1,0,0
0,0,0,0,1,23,1,0,0,0,0,0,0,1,1,0,0,1,49.45,1.6483333333333334,1119.35,0,0,1,0,0,1,0
0,1,0,0,0,21,1,1,0,0,0,0,0,0,0,1,0,1,73.7,2.4566666666666666,1558.7,0,0,1,0,1,0,0
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,79.7,2.6566666666666667,79.7,0,0,1,0,1,0,0
1,1,1,1,0,5,1,1,0,1,0,0,0,0,0,1,0,1,79.9,2.6633333333333336,343.95,1,0,0,0,1,0,0
0,1,0,1,0,24,1,0,1,0,0,1,1,1,1,0,0,0,74.4,2.48,1712.9,1,0,0,0,0,1,0
1,0,1,0,0,27,1,1,1,1,0,0,0,0,0,1,0,0,88.3,2.9433333333333334,2467.75,0,1,0,0,1,0,0
0,0,0,1,0,70,1,0,0,0,0,0,0,0,0,0,1,0,19.8,0.66,1397.65,1,0,0,0,0,0,1
1,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,0,1,75.55,2.518333333333333,349.65,0,1,0,0,1,0,0
0,1,0,1,1,46,1,0,0,0,0,0,0,0,0,0,1,1,20.2,0.6733333333333333,917.45,0,0,0,1,0,0,1
0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,71.65,2.3883333333333336,135.75,0,0,1,0,1,0,0
0,0,0,1,1,57,1,0,0,0,0,0,0,0,0,0,1,1,20.1,0.67,1087.7,1,0,0,0,0,0,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,71.1,2.3699999999999997,71.1,0,0,0,1,1,0,0
0,0,1,1,0,60,1,1,1,1,0,0,1,0,0,1,0,1,100.5,3.35,6029.0,0,1,0,0,0,1,0
0,1,0,1,1,37,1,1,0,1,0,1,0,1,1,0,0,1,62.8,2.0933333333333333,2278.75,0,1,0,0,0,0,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,70.45,2.3483333333333336,70.45,0,0,0,1,1,0,0
0,1,0,1,1,28,1,0,1,1,1,0,1,0,0,1,0,0,100.35,3.3449999999999998,2799.0,1,0,0,0,0,1,0
0,0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,1,1,20.3,0.6766666666666666,459.95,0,0,0,1,1,0,0
0,0,0,0,0,62,1,1,0,1,1,1,0,0,0,1,0,1,92.05,3.0683333333333334,5755.8,0,0,1,0,0,1,0
1,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,1,0,20.15,0.6716666666666666,390.85,1,0,0,0,0,1,0
1,0,0,0,0,5,1,0,0,0,0,1,0,1,1,0,0,0,54.2,1.8066666666666669,308.25,0,0,1,0,1,0,0
0,0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,1,0,20.35,0.6783333333333333,442.6,0,0,0,1,1,0,0
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,70.75,2.3583333333333334,70.75,0,0,0,1,1,0,0
1,1,0,0,0,35,1,0,1,1,1,0,1,0,0,1,0,1,102.35,3.4116666666666666,3626.1,1,0,0,0,0,1,0
0,0,1,0,0,52,0,0,0,1,1,0,1,1,1,0,0,1,50.5,1.6833333333333333,2566.3,0,0,1,0,1,0,0
1,0,0,1,0,30,1,1,1,0,0,0,0,0,0,1,0,1,85.0,2.8333333333333335,2624.25,0,0,1,0,1,0,0
0,1,0,1,0,72,0,0,0,1,1,1,0,0,1,0,0,0,42.1,1.4033333333333333,2962.0,1,0,0,0,0,0,1
1,1,1,0,0,15,1,1,0,0,0,0,0,0,0,1,0,0,75.65,2.521666666666667,1146.65,0,0,1,0,1,0,0
0,1,0,0,1,70,1,1,1,1,1,1,1,1,0,1,0,1,114.6,3.82,7882.5,0,0,1,0,0,0,1
0,1,0,0,1,66,1,1,0,0,1,1,0,1,1,0,0,0,65.7,2.19,4378.9,1,0,0,0,0,0,1
0,1,1,1,0,55,1,1,0,0,0,0,0,0,0,1,0,1,74.0,2.466666666666667,4052.4,0,0,1,0,1,0,0
1,0,1,1,0,55,1,1,0,1,1,0,0,0,0,1,0,1,85.45,2.8483333333333336,4874.7,0,0,1,0,1,0,0
0,1,1,1,0,57,1,1,0,1,1,0,1,0,1,0,0,1,71.1,2.3699999999999997,4140.1,0,1,0,0,0,1,0
0,0,0,1,0,72,1,1,1,1,1,1,1,0,0,1,0,1,109.55,3.6516666666666664,8165.1,0,0,1,0,0,0,1
0,0,0,1,0,28,1,0,0,0,0,0,0,0,0,0,1,0,20.5,0.6833333333333333,563.05,0,0,0,1,1,0,0
0,1,0,1,0,54,1,0,1,0,1,1,1,0,1,0,0,1,74.55,2.485,4191.45,1,0,0,0,0,0,1
0,1,1,1,1,24,1,1,0,0,0,1,0,0,0,1,0,1,79.85,2.6616666666666666,1857.75,0,0,1,0,1,0,0
0,0,0,1,0,2,1,0,1,0,0,1,0,0,1,0,0,1,62.15,2.0716666666666668,113.1,0,0,0,1,1,0,0
0,1,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,0,21.05,0.7016666666666667,235.8,0,1,0,0,1,0,0
0,1,1,0,0,51,1,1,0,0,1,0,0,0,0,1,0,1,79.6,2.6533333333333333,3974.7,1,0,0,0,0,1,0
0,1,0,0,0,13,1,0,1,0,1,0,1,1,1,0,0,0,73.35,2.445,931.55,0,0,0,1,1,0,0
0,1,0,0,0,58,1,0,0,1,1,0,1,1,1,0,0,0,70.1,2.3366666666666664,4048.95,1,0,0,0,0,0,1
0,0,0,1,1,18,1,0,0,1,0,0,0,1,1,0,0,1,54.4,1.8133333333333332,957.1,0,1,0,0,0,1,0
0,0,0,1,0,29,1,0,0,0,0,0,0,0,0,0,1,1,19.55,0.6516666666666667,521.8,0,0,0,1,0,0,1
0,0,0,1,1,72,1,1,0,0,1,1,1,1,1,0,0,0,74.55,2.485,5430.65,0,0,0,1,0,0,1
0,1,0,1,1,71,1,1,0,0,0,0,0,0,0,0,1,0,23.9,0.7966666666666666,1626.4,0,1,0,0,0,0,1
0,0,0,0,0,70,0,0,0,1,1,1,0,1,1,0,0,1,44.6,1.4866666666666668,3058.15,1,0,0,0,0,0,1
1,1,0,0,0,9,1,1,1,0,0,0,1,0,0,1,0,1,95.5,3.183333333333333,829.1,0,0,1,0,1,0,0
0,0,0,1,1,20,1,1,1,1,0,0,0,1,0,1,0,1,95.5,3.183333333333333,1916.2,1,0,0,0,1,0,0
1,1,0,0,0,69,1,1,1,1,1,1,0,1,1,0,0,1,78.6,2.6199999999999997,5356.45,0,1,0,0,0,1,0
0,1,0,0,0,63,1,1,0,1,1,1,1,1,0,1,0,0,104.5,3.4833333333333334,6590.8,0,1,0,0,0,1,0
0,0,0,0,0,7,1,0,0,1,1,1,0,0,1,0,0,0,61.4,2.0466666666666664,438.9,0,0,1,0,1,0,0
0,0,0,1,1,69,0,0,1,1,0,1,0,0,1,0,0,1,43.95,1.465,2960.1,0,1,0,0,0,0,1
1,1,0,1,1,5,1,1,0,0,0,0,0,0,0,0,1,1,25.9,0.8633333333333333,135.0,1,0,0,0,1,0,0
0,0,0,0,0,9,1,0,0,1,1,0,0,0,0,1,0,0,80.55,2.685,653.9,0,0,1,0,1,0,0
0,0,0,1,1,46,1,1,1,1,0,1,0,1,0,1,0,0,99.65,3.3216666666666668,4630.2,0,0,0,1,0,0,1
0,1,1,1,0,60,1,0,1,1,1,0,1,0,0,1,0,1,97.95,3.265,5867.0,0,0,1,0,0,1,0
1,1,1,1,0,27,1,1,1,1,1,0,0,0,0,1,0,1,95.55,3.185,2510.2,0,0,1,0,1,0,0
0,0,0,1,0,16,1,1,0,1,1,1,0,0,0,1,0,0,90.7,3.0233333333333334,1374.9,0,0,1,0,1,0,0
1,0,0,1,1,22,1,0,1,0,1,0,0,0,0,1,0,0,83.3,2.7766666666666664,1845.9,0,0,1,0,1,0,0
0,0,0,1,1,41,1,1,1,1,1,1,0,0,0,1,0,1,101.6,3.3866666666666663,3930.55,1,0,0,0,0,1,0
0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,72.75,2.425,317.75,0,0,1,0,1,0,0
0,0,0,0,0,24,1,1,0,1,0,0,1,0,0,1,0,1,88.95,2.9650000000000003,2072.75,0,1,0,0,1,0,0
0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,20.3,0.6766666666666666,743.05,0,0,0,1,0,0,1
0,0,0,0,0,25,1,1,0,1,1,1,1,1,1,0,0,1,78.35,2.6116666666666664,1837.9,1,0,0,0,1,0,0
0,1,0,1,0,40,1,0,0,1,1,0,0,0,0,1,0,1,80.0,2.6666666666666665,3168.75,0,0,1,0,1,0,0
1,0,0,0,0,8,1,0,0,0,0,1,0,0,1,0,0,1,49.85,1.6616666666666666,365.55,0,0,1,0,1,0,0
0,1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,1,1,19.85,0.6616666666666667,252.0,0,0,0,1,1,0,0
0,1,0,1,1,64,1,1,0,1,1,1,0,0,0,1,0,1,91.8,3.06,5960.5,0,0,1,0,1,0,0
1,0,0,1,1,62,1,0,1,1,1,0,1,0,0,1,0,1,100.15,3.3383333333333334,6283.3,0,0,1,0,1,0,0
0,0,0,1,0,20,1,0,0,0,0,0,0,0,0,1,0,1,69.8,2.3266666666666667,1540.35,1,0,0,0,1,0,0
1,1,0,1,0,14,0,0,1,0,0,0,1,0,1,0,0,0,46.35,1.5450000000000002,667.7,0,0,1,0,1,0,0
0,0,0,0,0,57,1,0,0,1,1,0,1,1,1,0,0,0,69.75,2.325,3894.4,0,0,0,1,0,0,1
0,1,0,0,1,12,1,0,1,0,0,1,1,0,1,0,0,1,69.85,2.328333333333333,837.5,0,0,0,1,1,0,0
0,0,0,1,1,59,1,1,0,0,0,0,0,0,0,0,1,0,25.45,0.8483333333333333,1534.05,0,0,0,1,0,0,1
