Churn,customer_tenure,customer_is_SeniorCitizen,customer_has_Dependents,customer_has_Partner,account_Charges_Total,account_Charges_Daily,account_Charges_Monthly,account_is_PaperlessBilling,account_Payment_electronic_check,account_Payment_credit_card_(automatic),account_Payment_bank_transfer_(automatic),account_Contract_month-to-month,account_Contract_one_year,account_Contract_two_year,internet_Service_fiber_optic,internet_Service_dsl,internet_Service_no,internet_has_OnlineSecurity,internet_has_TechSupport,num_servicos_contratados
0,40,0,0,0,2511.55,2.0683333333333334,62.05,0,0,1,0,0,1,0,0,1,0,1,0,6
0,20,0,0,0,1398.6,2.146666666666667,64.4,0,0,1,0,1,0,0,0,1,0,1,0,5
0,46,0,1,1,967.85,0.6466666666666666,19.4,0,0,0,0,0,0,1,0,0,1,0,0,1
1,2,0,0,1,139.4,2.48,74.4,1,1,0,0,1,0,0,1,0,0,1,0,4
1,1,1,0,1,70.45,2.3483333333333336,70.45,1,0,0,0,1,0,0,1,0,0,0,0,3
0,72,0,0,1,7589.8,3.5,105.0,1,0,1,0,0,0,1,1,0,0,1,0,8
0,70,0,1,1,1790.15,0.8383333333333333,25.15,0,0,1,0,0,0,1,0,0,1,0,0,2
0,2,0,0,0,44.4,0.6433333333333333,19.3,0,0,0,0,1,0,0,0,0,1,0,0,1
0,23,0,1,0,1284.2,1.8433333333333333,55.3,1,0,0,1,1,0,0,0,1,0,0,1,5
0,36,0,0,1,3474.2,3.18,95.4,1,1,0,0,1,0,0,1,0,0,0,0,6
1,59,1,0,1,5574.75,3.128333333333333,93.85,1,0,0,1,1,0,0,1,0,0,0,0,6
0,67,0,0,0,1430.95,0.6833333333333333,20.5,0,0,0,1,0,0,1,0,0,1,0,0,1
0,72,0,1,1,7542.25,3.518333333333333,105.55,1,0,0,1,0,0,1,1,0,0,1,0,8
1,37,0,0,0,3545.35,3.396666666666667,101.9,1,0,0,1,1,0,0,1,0,0,0,0,8
0,72,0,1,1,1709.1,0.815,24.45,0,0,0,1,0,0,1,0,0,1,0,0,2
0,72,0,0,1,1421.9,0.6566666666666666,19.7,0,0,1,0,0,0,1,0,0,1,0,0,1
1,3,0,0,0,229.55,2.48,74.4,1,1,0,0,1,0,0,1,0,0,0,0,4
1,54,1,0,1,5373.1,3.3833333333333333,101.5,1,0,1,0,0,1,0,1,0,0,0,0,7
1,60,0,0,1,5742.9,3.191666666666667,95.75,1,1,0,0,1,0,0,1,0,0,0,0,7
0,58,0,0,1,6526.65,3.6883333333333335,110.65,1,0,1,0,0,1,0,1,0,0,1,0,9
0,31,0,0,1,2674.15,2.795,83.85,1,0,0,1,1,0,0,1,0,0,0,0,5
0,3,0,0,0,170.5,2.0083333333333333,60.25,1,1,0,0,1,0,0,0,1,0,0,0,5
0,55,0,0,0,3175.85,1.9733333333333334,59.2,1,1,0,0,0,0,1,0,1,0,1,1,6
1,1,0,0,0,44.4,1.48,44.4,0,0,0,0,1,0,0,0,1,0,0,0,2
0,49,0,0,1,4297.95,2.8433333333333333,85.3,1,0,1,0,1,0,0,1,0,0,0,0,5
1,8,0,1,0,215.2,0.85,25.5,0,0,0,0,1,0,0,0,1,0,0,0,1
0,39,1,0,0,4036.0,3.325,99.75,1,1,0,0,1,0,0,1,0,0,0,0,7
0,66,0,0,1,4428.45,2.203333333333333,66.1,1,0,1,0,0,0,1,0,1,0,1,0,7
0,15,0,1,1,295.95,0.685,20.55,0,0,0,0,0,1,0,0,0,1,0,0,1
0,51,0,0,1,4947.55,3.295,98.85,1,1,0,0,0,1,0,1,0,0,0,0,7
0,9,1,0,0,447.9,1.6400000000000001,49.2,0,0,0,0,1,0,0,0,1,0,0,1,3
1,1,0,0,0,20.9,0.6966666666666667,20.9,0,0,0,0,1,0,0,0,0,1,0,0,1
0,25,0,0,0,516.3,0.65,19.5,1,0,0,1,0,1,0,0,0,1,0,0,2
0,22,0,0,1,1850.65,2.9,87.0,1,0,0,1,1,0,0,1,0,0,0,0,5
0,15,0,0,0,749.25,1.6333333333333333,49.0,1,1,0,0,1,0,0,0,1,0,0,0,4
1,28,0,1,1,2598.95,3.003333333333333,90.1,1,0,0,1,0,1,0,1,0,0,0,0,5
0,3,0,0,0,237.65,3.0233333333333334,90.7,0,0,0,0,1,0,0,1,0,0,0,0,4
0,47,0,0,1,4707.1,3.35,100.5,1,1,0,0,1,0,0,1,0,0,0,0,7
0,67,0,0,0,5714.2,2.841666666666667,85.25,1,0,0,0,0,0,1,0,1,0,1,1,9
0,18,1,0,0,1294.6,2.49,74.7,1,1,0,0,1,0,0,1,0,0,0,0,4
0,62,0,0,1,3753.2,2.005,60.15,1,0,1,0,0,0,1,0,1,0,0,1,6
0,41,0,0,0,3263.9,2.685,80.55,1,1,0,0,0,1,0,0,1,0,0,0,8
0,44,0,0,0,2139.1,1.6716666666666666,50.15,1,0,0,0,1,0,0,0,1,0,0,0,4
0,53,0,0,0,5042.75,3.1483333333333334,94.45,1,0,1,0,0,1,0,1,0,0,0,1,7
0,48,0,0,1,1036.0,0.6683333333333333,20.05,1,0,0,0,0,0,1,0,0,1,0,0,2
0,54,1,0,1,6431.05,3.853333333333333,115.6,1,0,0,1,0,1,0,1,0,0,1,1,10
1,48,0,0,1,2145.0,1.51,45.3,1,0,0,1,1,0,0,0,1,0,1,0,5
0,24,0,0,0,2404.85,3.3216666666666668,99.65,1,0,0,1,1,0,0,1,0,0,0,0,7
0,33,0,0,0,2651.1,2.6866666666666665,80.6,0,0,0,1,0,0,1,1,0,0,0,1,4
0,66,0,0,1,5538.35,2.841666666666667,85.25,0,1,0,0,0,0,1,0,1,0,1,1,8
0,3,0,1,1,200.2,2.3183333333333334,69.55,1,1,0,0,1,0,0,1,0,0,0,0,3
0,13,0,0,0,450.4,1.18,35.4,0,0,0,0,0,0,1,0,1,0,0,1,3
0,63,0,1,1,5435.0,2.783333333333333,83.5,0,0,1,0,0,0,1,0,1,0,1,0,8
1,23,0,1,1,1900.25,2.7933333333333334,83.8,0,1,0,0,1,0,0,1,0,0,0,1,5
0,52,0,1,0,1334.5,0.8533333333333334,25.6,0,0,1,0,0,0,1,0,0,1,0,0,2
0,3,0,0,0,67.1,0.6916666666666667,20.75,1,0,1,0,1,0,0,0,0,1,0,0,2
0,10,0,0,0,503.25,1.8916666666666666,56.75,1,0,0,1,1,0,0,0,1,0,0,0,4
0,72,0,1,1,1460.85,0.67,20.1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,29,0,0,0,2807.1,3.2933333333333334,98.8,1,0,1,0,1,0,0,1,0,0,0,1,7
0,62,1,0,1,6312.9,3.4949999999999997,104.85,1,1,0,0,0,1,0,1,0,0,1,0,8
1,41,0,0,1,3001.2,2.433333333333333,73.0,1,1,0,0,0,1,0,0,1,0,0,0,7
1,43,0,0,0,3365.85,2.5949999999999998,77.85,1,1,0,0,1,0,0,1,0,0,0,0,5
0,26,0,1,0,2715.3,3.515,105.45,1,1,0,0,0,0,1,1,0,0,0,1,8
0,19,0,0,1,1743.05,3.2266666666666666,96.8,1,1,0,0,1,0,0,1,0,0,0,0,6
0,72,0,1,1,1784.5,0.8083333333333333,24.25,0,0,1,0,0,0,1,0,0,1,0,0,2
0,45,1,0,0,4735.35,3.4050000000000002,102.15,1,0,0,1,0,1,0,1,0,0,0,0,7
0,32,0,0,0,2010.95,2.1616666666666666,64.85,1,0,0,1,0,1,0,0,1,0,0,0,5
0,41,0,0,0,996.45,0.8416666666666667,25.25,1,0,0,1,1,0,0,0,0,1,0,0,3
0,65,0,1,1,1715.1,0.825,24.75,0,0,1,0,0,0,1,0,0,1,0,0,2
1,55,0,0,1,5238.9,3.225,96.75,1,1,0,0,1,0,0,1,0,0,1,0,7
0,11,0,1,1,225.75,0.6549999999999999,19.65,0,0,0,0,0,0,1,0,0,1,0,0,1
0,49,0,0,0,3721.9,2.481666666666667,74.45,1,0,0,1,0,0,1,0,1,0,0,1,7
0,61,0,0,1,5943.65,3.3133333333333335,99.4,0,0,0,1,1,0,0,1,0,0,1,1,7
0,25,0,1,1,477.6,0.6383333333333333,19.15,1,0,0,0,1,0,0,0,0,1,0,0,2
1,1,0,0,0,69.5,2.316666666666667,69.5,1,1,0,0,1,0,0,1,0,0,0,0,3
0,23,0,1,0,1119.35,1.6483333333333334,49.45,1,1,0,0,0,1,0,0,1,0,0,1,4
0,21,0,0,0,1558.7,2.4566666666666666,73.7,1,1,0,0,1,0,0,1,0,0,0,0,4
1,1,0,0,0,79.7,2.6566666666666667,79.7,1,1,0,0,1,0,0,1,0,0,0,0,4
1,5,1,0,1,343.95,2.6633333333333336,79.9,1,0,0,1,1,0,0,1,0,0,0,0,5
0,24,0,0,1,1712.9,2.48,74.4,0,0,0,1,0,1,0,0,1,0,1,1,6
1,27,1,0,0,2467.75,2.9433333333333334,88.3,0,0,1,0,1,0,0,1,0,0,0,0,5
0,70,0,0,1,1397.65,0.66,19.8,0,0,0,1,0,0,1,0,0,1,0,0,1
1,5,1,0,0,349.65,2.518333333333333,75.55,1,0,1,0,1,0,0,1,0,0,0,0,4
0,46,0,1,1,917.45,0.6733333333333333,20.2,1,0,0,0,0,0,1,0,0,1,0,0,2
0,2,0,1,1,135.75,2.3883333333333336,71.65,1,1,0,0,1,0,0,1,0,0,0,0,3
0,57,0,1,1,1087.7,0.67,20.1,1,0,0,1,0,0,1,0,0,1,0,0,2
1,1,0,0,0,71.1,2.3699999999999997,71.1,0,0,0,0,1,0,0,1,0,0,0,0,2
0,60,1,0,1,6029.0,3.35,100.5,1,0,1,0,0,1,0,1,0,0,0,0,7
0,37,0,1,1,2278.75,2.0933333333333333,62.8,1,0,1,0,0,0,1,0,1,0,1,1,7
1,1,0,1,0,70.45,2.3483333333333336,70.45,1,0,0,0,1,0,0,1,0,0,0,0,3
0,28,0,1,1,2799.0,3.3449999999999998,100.35,0,0,0,1,0,1,0,1,0,0,0,0,6
0,24,1,0,0,459.95,0.6766666666666666,20.3,1,0,0,0,1,0,0,0,0,1,0,0,2
0,62,0,0,0,5755.8,3.0683333333333334,92.05,1,1,0,0,0,1,0,1,0,0,1,0,7
1,18,0,1,0,390.85,0.6716666666666666,20.15,0,0,0,1,0,1,0,0,0,1,0,0,1
1,5,0,0,0,308.25,1.8066666666666669,54.2,0,1,0,0,1,0,0,0,1,0,1,1,4
0,20,0,1,1,442.6,0.6783333333333333,20.35,0,0,0,0,1,0,0,0,0,1,0,0,1
1,1,0,0,0,70.75,2.3583333333333334,70.75,0,0,0,0,1,0,0,1,0,0,0,0,2
1,35,0,0,0,3626.1,3.4116666666666666,102.35,1,0,0,1,0,1,0,1,0,0,0,0,7
0,52,1,0,0,2566.3,1.6833333333333333,50.5,1,1,0,0,1,0,0,0,1,0,0,1,6
1,30,0,0,1,2624.25,2.8333333333333335,85.0,1,1,0,0,1,0,0,1,0,0,0,0,5
0,72,0,0,1,2962.0,1.4033333333333333,42.1,0,0,0,1,0,0,1,0,1,0,1,0,4
1,15,1,0,0,1146.65,2.521666666666667,75.65,0,1,0,0,1,0,0,1,0,0,0,0,3
0,70,0,1,0,7882.5,3.82,114.6,1,1,0,0,0,0,1,1,0,0,1,1,10
0,66,0,1,0,4378.9,2.19,65.7,0,0,0,1,0,0,1,0,1,0,1,1,6
0,55,1,0,1,4052.4,2.466666666666667,74.0,1,1,0,0,1,0,0,1,0,0,0,0,4
1,55,1,0,1,4874.7,2.8483333333333336,85.45,1,1,0,0,1,0,0,1,0,0,0,0,6
0,57,1,0,1,4140.1,2.3699999999999997,71.1,1,0,1,0,0,1,0,0,1,0,0,0,7
0,72,0,0,1,8165.1,3.6516666666666664,109.55,1,1,0,0,0,0,1,1,0,0,1,0,9
0,28,0,0,1,563.05,0.6833333333333333,20.5,0,0,0,0,1,0,0,0,0,1,0,0,1
0,54,0,0,1,4191.45,2.485,74.55,1,0,0,1,0,0,1,0,1,0,1,0,7
0,24,1,1,1,1857.75,2.6616666666666666,79.85,1,1,0,0,1,0,0,1,0,0,1,0,5
0,2,0,0,1,113.1,2.0716666666666668,62.15,1,0,0,0,1,0,0,0,1,0,1,0,5
0,12,0,1,0,235.8,0.7016666666666667,21.05,0,0,1,0,1,0,0,0,0,1,0,0,1
0,51,1,0,0,3974.7,2.6533333333333333,79.6,1,0,0,1,0,1,0,1,0,0,0,0,5
0,13,0,0,0,931.55,2.445,73.35,0,0,0,0,1,0,0,0,1,0,0,1,6
0,58,0,0,0,4048.95,2.3366666666666664,70.1,0,0,0,1,0,0,1,0,1,0,0,1,6
0,18,0,1,1,957.1,1.8133333333333332,54.4,1,0,1,0,0,1,0,0,1,0,0,1,5
0,29,0,0,1,521.8,0.6516666666666667,19.55,1,0,0,0,0,0,1,0,0,1,0,0,2
0,72,0,1,1,5430.65,2.485,74.55,0,0,0,0,0,0,1,0,1,0,1,1,7
0,71,0,1,1,1626.4,0.7966666666666666,23.9,0,0,1,0,0,0,1,0,0,1,0,0,2
0,70,0,0,0,3058.15,1.4866666666666668,44.6,1,0,0,1,0,0,1,0,1,0,1,1,6
1,9,0,0,0,829.1,3.183333333333333,95.5,1,1,0,0,1,0,0,1,0,0,0,0,6
0,20,0,1,1,1916.2,3.183333333333333,95.5,1,0,0,1,1,0,0,1,0,0,0,1,7
1,69,0,0,0,5356.45,2.6199999999999997,78.6,1,0,1,0,0,1,0,0,1,0,1,1,9
0,63,0,0,0,6590.8,3.4833333333333334,104.5,0,0,1,0,0,1,0,1,0,0,1,1,8
0,7,0,0,0,438.9,2.0466666666666664,61.4,0,1,0,0,1,0,0,0,1,0,1,0,5
0,69,0,1,1,2960.1,1.465,43.95,1,0,1,0,0,0,1,0,1,0,1,0,5
1,5,0,1,1,135.0,0.8633333333333333,25.9,1,0,0,1,1,0,0,0,0,1,0,0,3
0,9,0,0,0,653.9,2.685,80.55,0,1,0,0,1,0,0,1,0,0,0,0,4
0,46,0,1,1,4630.2,3.3216666666666668,99.65,0,0,0,0,0,0,1,1,0,0,1,1,7
0,60,1,0,1,5867.0,3.265,97.95,1,1,0,0,0,1,0,1,0,0,0,0,7
1,27,1,0,1,2510.2,3.185,95.55,1,1,0,0,1,0,0,1,0,0,0,0,7
0,16,0,0,1,1374.9,3.0233333333333334,90.7,0,1,0,0,1,0,0,1,0,0,1,0,6
1,22,0,1,1,1845.9,2.7766666666666664,83.3,0,1,0,0,1,0,0,1,0,0,0,0,4
0,41,0,1,1,3930.55,3.3866666666666663,101.6,1,0,0,1,0,1,0,1,0,0,1,0,8
0,4,1,0,0,317.75,2.425,72.75,0,1,0,0,1,0,0,1,0,0,0,0,3
0,24,0,0,0,2072.75,2.9650000000000003,88.95,1,0,1,0,1,0,0,1,0,0,0,0,6
0,38,0,0,0,743.05,0.6766666666666666,20.3,0,0,0,0,0,0,1,0,0,1,0,0,1
0,25,0,0,0,1837.9,2.6116666666666664,78.35,1,0,0,1,1,0,0,0,1,0,1,1,9
0,40,0,0,1,3168.75,2.6666666666666665,80.0,1,1,0,0,1,0,0,1,0,0,0,0,5
1,8,0,0,0,365.55,1.6616666666666666,49.85,1,1,0,0,1,0,0,0,1,0,1,0,4
0,13,0,1,1,252.0,0.6616666666666667,19.85,1,0,0,0,1,0,0,0,0,1,0,0,2
0,64,0,1,1,5960.5,3.06,91.8,1,1,0,0,1,0,0,1,0,0,1,0,7
1,62,0,1,1,6283.3,3.3383333333333334,100.15,1,1,0,0,1,0,0,1,0,0,0,0,7
0,20,0,0,1,1540.35,2.3266666666666667,69.8,1,0,0,1,1,0,0,1,0,0,0,0,3
1,14,0,0,1,667.7,1.5450000000000002,46.35,0,1,0,0,1,0,0,0,1,0,0,0,3
0,57,0,0,0,3894.4,2.325,69.75,0,0,0,0,0,0,1,0,1,0,0,1,6
0,12,0,1,0,837.5,2.328333333333333,69.85,1,0,0,0,1,0,0,0,1,0,1,0,6
0,59,0,1,1,1534.05,0.8483333333333333,25.45,0,0,0,0,0,0,1,0,0,1,0,0,2
0,59,0,1,1,4542.35,2.5316666666666667,75.95,1,0,1,0,0,0,1,0,1,0,0,1,7
1,53,0,1,0,1052.35,0.6583333333333333,19.75,0,0,0,1,0,0,1,0,0,1,0,0,1
0,45,0,1,1,3600.65,2.625,78.75,0,0,1,0,0,1,0,0,1,0,0,0,7
0,50,0,0,1,1013.2,0.66,19.8,0,1,0,0,0,0,1,0,0,1,0,0,1
1,20,0,0,1,1820.45,2.966666666666667,89.0,1,0,0,0,1,0,0,1,0,0,0,0,5
1,1,1,0,0,25.25,0.8416666666666667,25.25,0,1,0,0,1,0,0,0,1,0,0,0,1
0,70,0,1,1,1401.4,0.64,19.2,1,0,0,0,0,0,1,0,0,1,0,0,2
1,1,1,0,1,25.05,0.8350000000000001,25.05,0,1,0,0,1,0,0,0,1,0,0,0,1
1,64,0,0,1,3147.5,1.595,47.85,0,1,0,0,0,0,1,0,1,0,1,1,5
1,49,0,1,0,3678.3,2.506666666666667,75.2,0,0,1,0,1,0,0,1,0,0,0,0,3
1,28,0,1,0,2068.55,2.496666666666667,74.9,1,0,0,1,1,0,0,1,0,0,1,0,4
0,72,0,0,1,8071.05,3.73,111.9,1,0,1,0,0,0,1,1,0,0,1,1,9
0,13,0,0,0,1028.9,2.73,81.9,1,0,0,0,1,0,0,1,0,0,0,0,4
0,4,0,1,1,84.2,0.6283333333333334,18.85,0,0,0,0,1,0,0,0,0,1,0,0,1
0,53,0,0,0,1005.7,0.6233333333333333,18.7,0,0,0,0,0,0,1,0,0,1,0,0,1
0,63,0,0,1,5029.05,2.7183333333333333,81.55,1,0,0,1,1,0,0,1,0,0,0,0,5
0,10,0,0,0,299.05,0.9866666666666667,29.6,1,0,0,0,0,0,1,0,1,0,0,1,3
0,56,0,0,1,1126.75,0.6649999999999999,19.95,0,0,1,0,0,1,0,0,0,1,0,0,1
1,10,0,0,0,402.6,1.5183333333333333,45.55,1,1,0,0,1,0,0,0,1,0,0,0,3
0,65,0,0,0,6069.25,3.118333333333333,93.55,0,1,0,0,0,1,0,1,0,0,1,1,6
0,1,0,0,0,48.45,1.615,48.45,1,0,0,1,1,0,0,0,1,0,1,0,4
1,21,1,0,0,840.1,1.3966666666666667,41.9,1,1,0,0,1,0,0,0,1,0,1,0,4
0,29,0,1,1,558.8,0.6733333333333333,20.2,0,0,0,0,0,0,1,0,0,1,0,0,1
0,72,0,0,1,1776.45,0.8049999999999999,24.15,1,0,1,0,0,0,1,0,0,1,0,0,3
1,22,0,1,1,1544.05,2.25,67.5,1,0,0,1,0,1,0,0,1,0,1,1,7
1,23,0,0,0,2169.8,3.0016666666666665,90.05,1,0,0,1,1,0,0,1,0,0,1,0,6
0,40,0,0,1,2921.75,2.3583333333333334,70.75,0,0,1,0,0,1,0,0,1,0,0,1,6
1,2,0,0,0,162.45,2.55,76.5,1,1,0,0,1,0,0,1,0,0,0,0,4
1,13,0,1,1,1095.3,2.8016666666666667,84.05,0,1,0,0,1,0,0,1,0,0,1,0,4
1,16,0,0,0,1555.65,3.1866666666666665,95.6,1,0,1,0,1,0,0,1,0,0,0,0,7
1,67,0,0,0,6886.25,3.4316666666666666,102.95,1,0,1,0,1,0,0,1,0,0,1,0,8
0,72,0,1,1,1493.75,0.7,21.0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,3,0,0,0,214.4,2.743333333333333,82.3,1,0,0,0,1,0,0,1,0,0,1,1,5
1,47,1,0,1,3825.85,2.6783333333333332,80.35,0,1,0,0,1,0,0,1,0,0,1,0,4
0,4,1,0,0,293.85,2.355,70.65,1,1,0,0,1,0,0,1,0,0,0,0,3
0,18,1,0,0,1359.45,2.4516666666666667,73.55,1,1,0,0,1,0,0,1,0,0,0,0,4
1,21,0,1,1,2157.95,3.48,104.4,0,1,0,0,1,0,0,1,0,0,0,0,7
0,62,0,1,1,4263.45,2.3583333333333334,70.75,1,0,0,1,0,1,0,0,1,0,1,1,7
1,7,0,0,0,713.0,3.268333333333333,98.05,1,0,0,1,1,0,0,1,0,0,0,0,7
0,29,0,0,0,1323.7,1.6316666666666668,48.95,0,0,0,1,1,0,0,0,1,0,0,0,3
0,48,0,0,1,2985.25,2.02,60.6,1,0,0,1,0,1,0,0,1,0,1,1,6
0,53,0,1,1,3942.45,2.625,78.75,1,0,0,0,0,1,0,0,1,0,0,1,8
0,6,0,1,1,105.5,0.6333333333333333,19.0,0,0,1,0,0,1,0,0,0,1,0,0,1
0,22,0,0,1,1292.2,1.875,56.25,1,0,1,0,0,1,0,0,1,0,1,1,5
1,1,1,0,0,25.8,0.86,25.8,1,0,0,0,1,0,0,0,1,0,0,0,2
0,72,0,0,1,7285.7,3.3133333333333335,99.4,1,1,0,0,0,0,1,1,0,0,0,0,7
0,34,1,0,1,2874.45,2.8400000000000003,85.2,1,0,1,0,1,0,0,1,0,0,0,0,5
0,48,0,0,1,3435.6,2.3183333333333334,69.55,1,0,0,0,0,1,0,0,1,0,0,1,7
0,21,0,0,1,629.35,0.95,28.5,0,1,0,0,1,0,0,0,1,0,1,0,2
0,71,0,0,0,6687.85,3.2550000000000003,97.65,0,0,1,0,0,1,0,1,0,0,1,1,6
0,1,0,0,0,20.25,0.675,20.25,1,0,0,0,1,0,0,0,0,1,0,0,2
0,1,0,0,0,20.45,0.6816666666666666,20.45,0,0,0,0,1,0,0,0,0,1,0,0,1
0,32,1,0,1,2970.8,3.1166666666666667,93.5,1,1,0,0,1,0,0,1,0,0,0,0,7
0,1,0,0,0,54.65,1.8216666666666665,54.65,1,1,0,0,1,0,0,0,1,0,0,0,4
0,63,0,0,0,4479.2,2.396666666666667,71.9,1,0,0,1,0,0,1,0,1,0,1,1,8
0,72,0,1,1,8543.25,3.8800000000000003,116.4,1,0,1,0,0,0,1,1,0,0,1,1,10
0,53,0,0,0,5682.25,3.518333333333333,105.55,0,1,0,0,0,0,1,1,0,0,0,0,7
1,1,1,1,1,69.25,2.308333333333333,69.25,1,1,0,0,1,0,0,1,0,0,0,0,3
0,50,0,1,1,4025.6,2.5166666666666666,75.5,0,1,0,0,0,1,0,0,1,0,1,1,6
1,15,0,0,1,1504.05,3.3699999999999997,101.1,1,1,0,0,1,0,0,1,0,0,0,0,7
0,21,0,0,1,1818.9,2.868333333333333,86.05,1,1,0,0,1,0,0,1,0,0,0,1,5
1,1,0,0,1,95.0,3.1666666666666665,95.0,1,1,0,0,1,0,0,1,0,0,1,0,6
1,2,1,0,0,154.85,2.3583333333333334,70.75,0,1,0,0,1,0,0,1,0,0,0,0,2
1,65,0,1,1,4653.85,2.415,72.45,0,0,1,0,0,1,0,0,1,0,1,0,7
0,52,0,1,1,4433.3,2.86,85.8,0,0,0,1,1,0,0,1,0,0,0,1,5
1,13,0,0,0,1060.6,2.7733333333333334,83.2,1,1,0,0,1,0,0,1,0,0,0,0,5
0,4,0,0,0,67.55,0.6549999999999999,19.65,1,0,0,0,1,0,0,0,0,1,0,0,2
1,46,1,0,0,4874.8,3.6666666666666665,110.0,1,1,0,0,0,1,0,1,0,0,1,0,9
1,53,0,0,1,5000.2,3.1616666666666666,94.85,1,0,0,1,0,1,0,1,0,0,0,0,6
0,40,0,0,0,4335.2,3.5316666666666667,105.95,1,0,1,0,0,1,0,1,0,0,0,1,8
0,23,0,1,0,1312.45,1.805,54.15,0,1,0,0,1,0,0,0,1,0,0,1,4
1,4,0,0,0,338.9,2.855,85.65,1,1,0,0,1,0,0,1,0,0,0,0,5
0,57,0,0,1,3437.45,1.9583333333333333,58.75,1,0,0,1,1,0,0,0,1,0,1,0,7
0,49,0,1,1,4613.95,3.18,95.4,1,0,0,1,1,0,0,1,0,0,0,0,6
0,9,0,0,0,576.95,2.275,68.25,1,0,0,1,1,0,0,0,1,0,1,1,7
1,4,0,1,0,364.55,3.39,101.7,1,1,0,0,1,0,0,1,0,0,0,0,7
0,61,0,0,1,1278.8,0.675,20.25,0,0,1,0,0,0,1,0,0,1,0,0,1
0,70,1,0,0,5212.65,2.5166666666666666,75.5,1,0,0,1,0,0,1,0,1,0,0,1,8
0,13,0,0,1,902.25,2.195,65.85,1,1,0,0,1,0,0,0,1,0,1,0,6
0,34,0,0,0,2157.5,2.1666666666666665,65.0,0,0,0,0,1,0,0,0,1,0,0,1,5
1,9,1,0,0,622.9,2.485,74.55,1,1,0,0,1,0,0,1,0,0,0,0,4
0,57,1,0,0,5625.55,3.125,93.75,0,1,0,0,0,0,1,1,0,0,1,1,6
1,12,0,0,0,713.75,2.055,61.65,1,0,0,0,1,0,0,0,1,0,1,1,7
0,7,0,0,0,715.0,3.3466666666666667,100.4,1,1,0,0,1,0,0,1,0,0,0,1,7
1,4,1,0,0,321.75,2.496666666666667,74.9,1,1,0,0,1,0,0,1,0,0,0,0,4
1,1,1,0,1,74.45,2.481666666666667,74.45,1,1,0,0,1,0,0,1,0,0,0,0,4
0,44,0,0,0,3704.15,2.841666666666667,85.25,1,0,0,1,0,1,0,0,1,0,0,1,9
0,45,1,0,0,1596.6,1.1400000000000001,34.2,0,1,0,0,0,1,0,0,1,0,0,0,2
0,36,0,0,0,3348.1,2.9883333333333337,89.65,1,0,1,0,0,1,0,0,1,0,1,1,9
1,55,1,0,0,5509.3,3.3333333333333335,100.0,1,1,0,0,0,1,0,1,0,0,0,0,7
0,69,0,0,0,6743.55,3.2550000000000003,97.65,1,0,1,0,0,0,1,1,0,0,0,1,8
1,9,0,0,1,741.7,2.6633333333333336,79.9,1,1,0,0,1,0,0,1,0,0,0,0,5
0,71,0,1,1,6287.3,3.01,90.3,0,0,1,0,0,0,1,0,1,0,1,1,9
0,30,0,0,0,2679.7,3.143333333333333,94.3,1,0,1,0,1,0,0,1,0,0,1,0,7
0,52,0,1,1,1090.65,0.6799999999999999,20.4,1,1,0,0,0,1,0,0,0,1,0,0,2
0,52,0,1,1,1270.25,0.8350000000000001,25.05,1,0,0,1,0,0,1,0,0,1,0,0,3
1,24,0,0,0,1400.55,1.855,55.65,1,0,0,1,1,0,0,0,1,0,1,0,5
0,3,0,1,0,225.65,2.356666666666667,70.7,0,0,0,0,1,0,0,0,1,0,0,1,5
0,72,0,1,1,3952.45,1.7933333333333332,53.8,1,0,1,0,0,0,1,0,1,0,1,0,6
0,72,0,0,1,7422.1,3.305,99.15,1,1,0,0,0,0,1,1,0,0,1,0,8
1,4,0,0,1,179.35,1.6683333333333332,50.05,0,0,0,0,1,0,0,0,1,0,0,1,3
1,1,0,0,0,82.3,2.743333333333333,82.3,1,1,0,0,1,0,0,1,0,0,0,0,5
0,51,0,1,1,3562.5,2.325,69.75,1,0,1,0,0,1,0,0,1,0,1,1,7
0,51,0,1,1,2898.95,1.8716666666666666,56.15,1,1,0,0,0,1,0,0,1,0,0,1,6
0,72,0,0,0,6224.8,2.8883333333333336,86.65,0,0,0,1,0,0,1,0,1,0,1,1,9
0,64,0,1,1,5327.25,2.893333333333333,86.8,1,0,0,1,1,0,0,1,0,0,1,1,6
1,2,0,0,0,56.35,0.8350000000000001,25.05,1,1,0,0,1,0,0,0,1,0,0,0,2
1,70,0,0,1,7534.65,3.65,109.5,1,0,0,1,0,1,0,1,0,0,1,1,9
0,13,1,0,1,528.45,1.51,45.3,0,1,0,0,1,0,0,0,1,0,0,0,3
0,52,0,0,0,4738.3,3.0416666666666665,91.25,0,1,0,0,0,1,0,1,0,0,1,0,5
0,7,0,0,0,141.1,0.6916666666666667,20.75,0,0,0,0,1,0,0,0,0,1,0,0,1
0,4,0,1,1,76.65,0.6633333333333333,19.9,0,0,0,0,0,0,1,0,0,1,0,0,1
1,2,0,0,0,197.7,3.195,95.85,1,1,0,0,1,0,0,1,0,0,0,0,6
0,46,0,0,0,1537.85,1.1233333333333335,33.7,0,0,1,0,0,1,0,0,1,0,0,1,3
0,54,0,1,1,3409.1,2.111666666666667,63.35,0,0,1,0,0,0,1,0,1,0,0,0,5
